First Name,Email ID,Quantity,Events,Attendee Status,College Name,How did you come to know about this event?,"Specify in ""Others"" (how did you come to know about this event)",Designation,Year of Graduation,City,CGPA,Experience with python (Months),Family Income,Expected salary (Lac),Leadership- skills,Family Income Numeric
AARAV,aarav@xyz.com,1,Data Visualization using Power BI,Attending,g h raisoni institut of engineering and technology pune,Whatsapp,Interested,Students,2024,Faridabad,6.4,6,0-2 Lakh,20,no,1.0
Harshil,harshil@xyz.com,1,Data Visualization using Power BI,Attending,government polytechnic gandhinagar,Others,Interested,Students,2024,Kunrool,7.5,8,0-2 Lakh,5,yes,1.0
Taksh,taksh@xyz.com,1,Data Visualization using Power BI,Attending,"b. k. birla college of arts, science & commerce (autonomous), kalyan",Email | Cloud Counselage Website,Interested,Students,2023,Tirupati,7.7,5,0-2 Lakh,7,no,1.0
Vikranth,vikranth@xyz.com,1,Data Visualization using Power BI,Attending,"vishwakarma institute of technology, pune",Email | Cloud Counselage Website,Interested,Students,2023,Vijaywada,9.9,8,0-2 Lakh,21,no,1.0
Dhanashree,dhanashree@xyz.com,1,Data Visualization using Power BI,Attending,"kle society's college of bca, rls institute, belagavi",Email | Cloud Counselage Website,Interested,Students,2025,Eluru,7.6,6,0-2 Lakh,5,no,1.0
Swapnali ,swapnali@xyz.com,1,Data Visualization using Power BI,Attending,"priyadarshini college of engineering, nagpur ",Email | Cloud Counselage Website,Interested,Students,2025,Guwahati,7.9,3,0-2 Lakh,8,no,1.0
Mihir,mihir@xyz.com,1,Data Visualization using Power BI,Attending,st.francis institute of technology,Email | Cloud Counselage Website,Interested,Students,2024,Nagaon,7.7,3,0-2 Lakh,9,no,1.0
Omkar,omkar@xyz.com,1,Data Visualization using Power BI,Attending,new horizon institute of technology and management ,Email | Cloud Counselage Website,Interested,Students,2023,Tezpur,7.4,5,0-2 Lakh,13,yes,1.0
Sonu,sonu@xyz.com,1,Data Visualization using Power BI,Attending,late g. n. sapkal college of engineering,Email | Cloud Counselage Website,Interested,Students,2026,Sivasagar,9.2,5,0-2 Lakh,15,yes,1.0
Aniket,aniket@xyz.com,1,Data Visualization using Power BI,Attending,"symbiosis institute of technology, pune",Email | Cloud Counselage Website,Interested,Students,2024,Burani,7.6,3,0-2 Lakh,14,no ,1.0
Abhishek,abhishek@xyz.com,1,Data Visualization using Power BI,Attending,"mit academy of engineering ,alandi",Email | Cloud Counselage Website,Interested,Students,2023,Dehri,8.7,8,0-2 Lakh,12,no ,1.0
Pratik ,pratik@xyz.com,1,Data Visualization using Power BI,Attending,a. c. patil college of engineering,Email | Cloud Counselage Website,Interested,Students,2025,Aurangabad,9.5,5,0-2 Lakh,5,yes,1.0
Nikita,nikita@xyz.com,1,Data Visualization using Power BI,Attending,wilson college ,Email | Cloud Counselage Website,Interested,Students,2024,Bhandara,6.9,5,0-2 Lakh,20,yes,1.0
Ashwini ,ashwini@xyz.com,1,Data Visualization using Power BI,Attending,"ld college of engineering, ahmedabad, gujarat ",Email | Cloud Counselage Website,Interested,Students,2023,Bhsawal,9.2,6,0-2 Lakh,20,no,1.0
Jheanna Mae,jheannamae@xyz.com,1,Data Visualization using Power BI,Attending,dkte society's textile and engineering institute ichalkaranji,Email | Cloud Counselage Website,Interested,Students,2025,Bid,6.9,3,0-2 Lakh,14,no,1.0
Krishna,krishna@xyz.com,1,Data Visualization using Power BI,Attending,"ld college of engineering, ahmedabad, gujarat ",Email | Cloud Counselage Website,Interested,Students,2026,Buldhana,7.2,8,0-2 Lakh,16,no,1.0
Aniket,aniket@xyz.com,1,Data Visualization using Power BI,Attending,g h raisoni institut of engineering and technology pune,Email | Cloud Counselage Website,Interested,Students,2024,Dhule,7.5,3,0-2 Lakh,9,yes,1.0
Pratiksha,pratiksha@xyz.com,1,Data Visualization using Power BI,Attending,"b. k. birla college of arts, science & commerce (autonomous), kalyan",Email | Cloud Counselage Website,Interested,Students,2023,Kalyan,7.5,8,0-2 Lakh,9,no,1.0
Chetan,chetan@xyz.com,1,Data Visualization using Power BI,Attending,"kle society's college of bca, rls institute, belagavi",Email | Cloud Counselage Website,Interested,Students,2025,Navi Mumbai,7.6,6,0-2 Lakh,8,no,1.0
Rishika,rishika@xyz.com,1,Data Visualization using Power BI,Attending,"priyadarshini college of engineering, nagpur ",Email | Cloud Counselage Website,Interested,Students,2025,Mumbai,6.5,5,0-2 Lakh,6,no,1.0
Kiran,kiran@xyz.com,1,Data Visualization using Power BI,Attending,st.francis institute of technology,Email | Cloud Counselage Website,Interested,Students,2023,Nagpur,7.3,6,0-2 Lakh,8,yes,1.0
Abhishek,abhishek@xyz.com,1,Data Visualization using Power BI,Attending,new horizon institute of technology and management ,Email | Cloud Counselage Website,Interested,Students,2024,Nanded,6.7,8,0-2 Lakh,21,yes,1.0
Neeraj,neeraj@xyz.com,1,Data Visualization using Power BI,Attending,late g. n. sapkal college of engineering,Email | Cloud Counselage Website,Interested,Students,2026,Mahe,8.7,8,0-2 Lakh,5,no ,1.0
Akshay,akshay@xyz.com,1,Data Visualization using Power BI,Attending,"symbiosis institute of technology, pune",Email | Cloud Counselage Website,Interested,Students,2023,Amritsar,6.7,3,0-2 Lakh,21,no ,1.0
Sanjay,sanjay@xyz.com,1,Data Visualization using Power BI,Attending,wilson college ,Email | Cloud Counselage Website,Interested,Students,2025,Ajmer,8.5,6,0-2 Lakh,7,no,1.0
Sushmita,sushmita@xyz.com,1,Data Visualization using Power BI,Attending,"ld college of engineering, ahmedabad, gujarat ",Email | Cloud Counselage Website,Interested,Students,2023,Amer,6.5,5,0-2 Lakh,5,no,1.0
Vipul,vipul@xyz.com,1,Data Visualization using Power BI,Attending,dkte society's textile and engineering institute ichalkaranji,Email | Cloud Counselage Website,Interested,Students,2024,Barmer,6.6,8,0-2 Lakh,8,no,1.0
Soumitra,soumitra@xyz.com,1,Art of Resume Building,Attending,"Symbiosis Institute of Technology, Pune",Whatsapp,Interested,Students,2025,Jamalpur,9.6,3,0-2 Lakh,7,no,1.0
Damini,damini@xyz.com,1,Art of Resume Building,Attending,"Priyadarshini college of engineering, Nagpur ",Whatsapp,Interested,Students,2024,Chandigarh,9.9,3,0-2 Lakh,12,no,1.0
Gauravsing,gauravsing@xyz.com,1,Art of Resume Building,Attending,Silicon Institute of Technology,Whatsapp | Cloud Counselage Website,Interested,Students,2023,Durg,7.6,7,2-5 Lakh,20,no ,3.5
Dhanshri ,dhanshri@xyz.com,1,Art of Resume Building,Attending,GOVERNMENT POLYTECHNIC GANDHINAGAR,Youtube | Facebook | Instagram | LinkedIn | Whatsapp | Email | Cloud Counselage Website,Interested,Students,2023,Jamnagar,7.7,5,0-2 Lakh,23,yes,1.0
Pritish,pritish@xyz.com,1,Art of Resume Building,Attending,"Priyadarshini college of engineering, Nagpur ",Email,Interested,Students,2023,Nadiad,7.7,3,2-5 Lakh,8,yes,3.5
Balasubramani,balasubramani@xyz.com,1,Art of Resume Building,Attending,New horizon institute of Technology and Management ,Facebook,Interested,Students,2025,Okha,9.2,4,7 Lakh+,18,no,8.0
Rasika,rasika@xyz.com,1,Art of Resume Building,Attending,Late G. N. Sapkal College Of Engineering,Whatsapp,Interested,Students,2024,Rajkot,7.6,7,0-2 Lakh,23,no,1.0
Param,param@xyz.com,1,Art of Resume Building,Attending,"Vishwakarma Institute of Technology, Pune",Whatsapp,Interested,Students,2025,Panipat,7.6,5,0-2 Lakh,12,no ,1.0
Lucifer,lucifer@xyz.com,1,Art of Resume Building,Attending,"LD College of engineering, Ahmedabad, Gujarat ",Youtube,Interested,Students,2025,Shimla,6.6,3,7 Lakh+,9,no,8.0
Upasana,upasana@xyz.com,1,Art of Resume Building,Attending,D Y PATIL INSTITUTE OF MCA AND MANAGEMENT AKURDI PUNE,Email,Interested,Students,2024,Baramula,9.7,5,0-2 Lakh,17,yes,1.0
Vrinda,vrinda@xyz.com,1,Art of Resume Building,Attending,Pillai College of Engineering New Panvel,Others,Institute,Students,2025,Jammu,7.6,5,0-2 Lakh,11,yes,1.0
Sagarika,sagarika@xyz.com,1,Art of Resume Building,Attending,"Vidyalankar Institute of Technology, Mumbai",Email,Institute,Students,2026,Rajouri,7.9,3,0-2 Lakh,10,no,1.0
subhashchandra,subhashchandra@xyz.com,1,Art of Resume Building,Attending,GOVERNMENT POLYTECHNIC GANDHINAGAR,Others,College,Students,2023,Badmi,8.3,4,2-5 Lakh,15,yes,3.5
Hanmant,hanmant@xyz.com,1,Art of Resume Building,Attending,"Vishwakarma Institute of Technology, Pune",Others,College,Students,2023,Bengaluru,8.6,7,7 Lakh+,20,no,8.0
Nimish,nimish@xyz.com,1,Art of Resume Building,Attending,"KLE Society's College of BCA, RLS Institute, Belagavi",Whatsapp,College,Students,2024,Belgavi,8.5,4,0-2 Lakh,21,no,1.0
Viki,viki@xyz.com,1,Art of Resume Building,Attending,"Priyadarshini college of engineering, Nagpur ",Others,College,Students,2024,Bidar,9.1,4,0-2 Lakh,9,no,1.0
Avantika,avantika@xyz.com,1,Art of Resume Building,Attending,"MIT Academy Of Engineering ,Alandi",Email,College,Students,2024,Kollam,7.3,7,7 Lakh+,5,no ,8.0
Apurv ,apurv@xyz.com,1,Art of Resume Building,NAN,LOKMANYA TILAK COLLEGE OF ENGINEERING KOPARKHAIRANE NAVI MUMBAI,Whatsapp,College,Students,2024,Gwalior,7.7,7,0-2 Lakh,9,yes,1.0
Pranit,pranit@xyz.com,1,Art of Resume Building,Attending,Silicon Institute of Technology,Whatsapp | Email,College,Students,2023,Satna,8.3,5,0-2 Lakh,11,no,1.0
Zaid,zaid@xyz.com,1,Art of Resume Building,Attending,"B. K. Birla College of Arts, Science & Commerce (Autonomous), Kalyan",Email,College,Students,2025,Mumbai,9.5,5,0-2 Lakh,18,no,1.0
Harish,harish@xyz.com,1,Art of Resume Building,Attending,"Symbiosis Institute of Technology, Pune",Whatsapp,College,Students,2024,Pune,7.3,5,0-2 Lakh,9,yes,1.0
Neeta,neeta@xyz.com,1,Art of Resume Building,Attending,Wilson college ,Others,College,Students,2023,Sangli,8.0,4,0-2 Lakh,13,no,1.0
Rupali Ramteke,rupaliramteke@xyz.com,1,Art of Resume Building,Attending,DKTE Society's Textile And Engineering Institute Ichalkaranji,Whatsapp,College,Students,2026,Wardha,9.1,3,0-2 Lakh,15,yes,1.0
Diksha,diksha@xyz.com,1,Art of Resume Building,Attending,"LD College of engineering, Ahmedabad, Gujarat ",Whatsapp,College,Students,2025,Ulhasnagar,6.7,5,0-2 Lakh,19,no,1.0
Chetansingh,chetansingh@xyz.com,1,Art of Resume Building,Attending,Don Bosco College of Engineering Fatorda Goa,Youtube | LinkedIn | Cloud Counselage Website,College,Students,2026,Baleshwar,7.3,5,0-2 Lakh,7,yes,1.0
Anjalee,anjalee@xyz.com,1,Art of Resume Building,Attending,Pillai College of Engineering New Panvel,Whatsapp,College,Students,2024,Mahe,7.3,4,0-2 Lakh,13,no ,1.0
Joston Movin,jostonmovin@xyz.com,1,Art of Resume Building,Attending,"Priyadarshini college of engineering, Nagpur ",Whatsapp,College,Students,2026,Jalor,9.9,5,0-2 Lakh,19,no,1.0
savio,savio@xyz.com,1,Art of Resume Building,Attending,Late G. N. Sapkal College Of Engineering,Others,College,Students,2024,Kota,6.4,7,0-2 Lakh,12,no,1.0
Hussain,hussain@xyz.com,1,Art of Resume Building,Attending,"Symbiosis Institute of Technology, Pune",Whatsapp,College,Students,2024,Pali,8.4,4,0-2 Lakh,10,yes,1.0
VARAD,varad@xyz.com,1,Art of Resume Building,Attending,"Vidyalankar Institute of Technology, Mumbai",Email,College,Students,2025,Jhansi,6.5,5,0-2 Lakh,7,yes,1.0
Pradeep,pradeep@xyz.com,1,Art of Resume Building,NAN,"S.I.E.S. Graduate School Of Technology, Nerul, Navi Mumbai",Others,From Academy,Students,2024,Kanpur,8.7,3,0-2 Lakh,20,no ,1.0
ASHUTOSH KUMAR,ashutoshkumar@xyz.com,1,Art of Resume Building,Attending,G H Raisoni institut of engineering and technology pune,Email,From Academy,Students,2026,Lucknow,9.1,7,0-2 Lakh,26,no ,1.0
Germano,germano@xyz.com,1,Art of Resume Building,Attending,"B. K. Birla College of Arts, Science & Commerce (Autonomous), Kalyan",Whatsapp,From Academy,Students,2026,Durgapur,9.9,5,0-2 Lakh,9,no,1.0
Shk ,shk@xyz.com,1,Art of Resume Building,Attending,"KLE Society's College of BCA, RLS Institute, Belagavi",Email,From Academy,Students,2024,Kolkata,7.1,5,0-2 Lakh,7,no,1.0
Shivsagar ,shivsagar@xyz.com,1,Art of Resume Building,Attending,"Priyadarshini college of engineering, Nagpur ",Email,From Academy,Students,2025,Malda,7.5,7,0-2 Lakh,25,no,1.0
Shiny ,shiny@xyz.com,1,Art of Resume Building,Attending,A. C. Patil College of Engineering,Whatsapp,From Academy,Students,2024,Talmuk,7.3,3,0-2 Lakh,21,yes,1.0
Lisban ,lisban@xyz.com,1,Art of Resume Building,Attending,"B. K. Birla College of Arts, Science & Commerce (Autonomous), Kalyan",Email,From Academy,Students,2024,Ujjain,8.2,7,0-2 Lakh,8,no,1.0
Mahima,mahima@xyz.com,1,Art of Resume Building,Attending,New horizon institute of Technology and Management ,Email,From Academy,Students,2024,Bhsawal,9.5,7,0-2 Lakh,27,yes,1.0
Sufiyan,sufiyan@xyz.com,1,Art of Resume Building,Attending,Late G. N. Sapkal College Of Engineering,Facebook,From Academy,Students,2025,Bid,6.7,4,0-2 Lakh,6,no ,1.0
Shaktivel,shaktivel@xyz.com,1,Art of Resume Building,Attending,"Symbiosis Institute of Technology, Pune",Whatsapp,From Academy,Students,2024,Buldhana,6.7,7,0-2 Lakh,6,no ,1.0
Rajashree,rajashree@xyz.com,1,Art of Resume Building,Attending,A. C. Patil College of Engineering,Email,From Academy,Students,2023,Jalgaon,6.5,7,0-2 Lakh,7,yes,1.0
Noemi,noemi@xyz.com,1,Art of Resume Building,Attending,Wilson college ,Whatsapp,From Academy,Students,2026,Kalyan,8.7,4,0-2 Lakh,8,no,1.0
Hrishi,hrishi@xyz.com,1,Art of Resume Building,Attending,"LD College of engineering, Ahmedabad, Gujarat ",Whatsapp,From Academy,Students,2024,Thane,9.1,7,0-2 Lakh,17,no,1.0
Lipika ,lipika@xyz.com,1,Art of Resume Building,Attending,DKTE Society's Textile And Engineering Institute Ichalkaranji,Facebook,From Academy,Students,2024,Navi Mumbai,8.9,5,0-2 Lakh,6,no,1.0
Shital,shital@xyz.com,1,Art of Resume Building,Attending,"MIT Academy Of Engineering ,Alandi",Whatsapp | Email,From Academy,Students,2024,Mahe,9.2,7,0-2 Lakh,19,no,1.0
Prathit,prathit@xyz.com,1,Art of Resume Building,Attending,"LD College of engineering, Ahmedabad, Gujarat ",Others,Friends,Students,2023,Sangrur,9.9,7,0-2 Lakh,14,yes,1.0
Avijit,avijit@xyz.com,1,Art of Resume Building,Attending,"Priyadarshini college of engineering, Nagpur ",Whatsapp,Friends,Students,2024,Bikaner,9.6,7,0-2 Lakh,15,yes,1.0
Shrikant,shrikant@xyz.com,1,Art of Resume Building,Attending,"Vidyalankar Institute of Technology, Mumbai",Email,Friends,Students,2024,Jaipur,9.6,5,0-2 Lakh,14,yes,1.0
Madhumita,madhumita@xyz.com,1,Art of Resume Building,Attending,CHHATTISGARH SWAMI VIVEKANANDA TECHNICAL UNIVERSITY TEACHING DEPARTMENT BHILAI,Email,Friends,Students,2023,Jalor,6.2,5,0-2 Lakh,12,no,1.0
Aznan,aznan@xyz.com,1,Art of Resume Building,Attending,Silicon Institute of Technology,Whatsapp,Friends,Students,2025,Jhalwar,9.1,3,0-2 Lakh,5,no,1.0
Anaida,anaida@xyz.com,1,Art of Resume Building,Attending,Pillai College of Engineering New Panvel,Email,Friends,Students,2024,Pali,6.8,4,0-2 Lakh,14,no,1.0
Medha,medha@xyz.com,1,Art of Resume Building,Attending,Pillai College of Engineering New Panvel,Whatsapp,Friends,Students,2024,Amreli,6.6,4,0-2 Lakh,8,no,1.0
Asmita,asmita@xyz.com,1,Art of Resume Building,Attending,"Priyadarshini college of engineering, Nagpur ",Whatsapp,Friends,Students,2023,Surat,7.5,3,0-2 Lakh,7,yes,1.0
Ishika,ishika@xyz.com,1,Art of Resume Building,Attending,"MIT Academy Of Engineering ,Alandi",Whatsapp,Friends,Students,2023,Gurugram,9.9,3,0-2 Lakh,23,no,1.0
Bhavana,bhavana@xyz.com,1,Art of Resume Building,Attending,A. C. Patil College of Engineering,Whatsapp,Friends,Students,2023,Hisar,7.6,3,0-2 Lakh,5,yes,1.0
Ninaad,ninaad@xyz.com,1,Art of Resume Building,Attending,DKTE Society's Textile And Engineering Institute Ichalkaranji,Whatsapp,Friends,Students,2024,Nizambad,7.4,5,0-2 Lakh,9,no ,1.0
Aiman,aiman@xyz.com,1,Art of Resume Building,Attending,Wilson college ,Email,Friends,Students,2023,Aligarh,8.7,4,0-2 Lakh,11,no,1.0
Hitesha,hitesha@xyz.com,1,Art of Resume Building,Attending,"LD College of engineering, Ahmedabad, Gujarat ",Whatsapp,Friends,Students,2023,Gonda,9.5,3,0-2 Lakh,15,no,1.0
Allan,allan@xyz.com,1,Art of Resume Building,Attending,"Priyadarshini college of engineering, Nagpur ",Whatsapp,Friends,Students,2024,Gorakhpur,7.2,3,0-2 Lakh,23,no,1.0
Swastik ,swastik@xyz.com,1,Art of Resume Building,Attending,"Vidyalankar Institute of Technology, Mumbai",Whatsapp,Friends,Students,2023,Hamirpur,7.5,4,0-2 Lakh,8,no,1.0
zobia,zobia@xyz.com,1,Art of Resume Building,Attending,CHHATTISGARH SWAMI VIVEKANANDA TECHNICAL UNIVERSITY TEACHING DEPARTMENT BHILAI,Whatsapp,Friends,Students,2026,Deoria,6.5,5,0-2 Lakh,9,no,1.0
Janavi,janavi@xyz.com,1,Art of Resume Building,Attending,Don Bosco College of Engineering Fatorda Goa,Email,Friends,Students,2025,Kanpur,7.6,7,0-2 Lakh,19,yes,1.0
Carson,carson@xyz.com,1,Art of Resume Building,Attending,Pillai College of Engineering New Panvel,Email,Friends,Students,2025,Lucknow,6.5,4,0-2 Lakh,25,no ,1.0
Benita,benita@xyz.com,1,Art of Resume Building,Attending,St Xavier's College ,Whatsapp,Friends,Students,2024,Mathura,7.3,4,0-2 Lakh,22,no ,1.0
Akshata,akshata@xyz.com,1,Art of Resume Building,Attending,St Xavier's College ,Cloud Counselage Website,Friends,Students,2024,Varanasi,8.7,5,0-2 Lakh,9,yes,1.0
Prafulla,prafulla@xyz.com,1,Art of Resume Building,Attending,A. C. Patil College of Engineering,Whatsapp,Friends,Students,2023,Almora,6.7,5,0-2 Lakh,20,no,1.0
Ramhari,ramhari@xyz.com,1,Art of Resume Building,Attending,DKTE Society's Textile And Engineering Institute Ichalkaranji,Whatsapp,Friends,Students,2025,Durgapur,8.5,5,0-2 Lakh,19,yes,1.0
Bhimashankar,bhimashankar@xyz.com,1,Art of Resume Building,Attending,"KLE Society's College of BCA, RLS Institute, Belagavi",Whatsapp,Friends,Students,2026,Siliguri,9.3,4,0-2 Lakh,10,yes,1.0
Dipika,dipika@xyz.com,1,Art of Resume Building,Attending,St.Francis Institute of Technology,Whatsapp | Email,Friends,Students,2025,Siuri,7.6,7,0-2 Lakh,12,no ,1.0
Lalita,lalita@xyz.com,1,Art of Resume Building,Attending,Late G. N. Sapkal College Of Engineering,Facebook | Instagram | Whatsapp | Email,Friends,Students,2024,Talmuk,7.9,4,0-2 Lakh,21,yes,1.0
Ashwathi,ashwathi@xyz.com,1,Art of Resume Building,Attending,D Y PATIL INSTITUTE OF MCA AND MANAGEMENT AKURDI PUNE,Email,Friends,Students,2024,Vidisha,9.1,3,0-2 Lakh,16,no,1.0
Nashra,nashra@xyz.com,1,Art of Resume Building,Attending,"S.I.E.S. Graduate School Of Technology, Nerul, Navi Mumbai",Others,College,Students,2025,Buldhana,7.3,4,0-2 Lakh,13,no ,1.0
Poonam,poonam@xyz.com,1,Art of Resume Building,Attending,G H Raisoni institut of engineering and technology pune,Others,Friends,Students,2026,Dhule,9.4,3,0-2 Lakh,24,no ,1.0
Manoj,manoj@xyz.com,1,Art of Resume Building,Attending,"B. K. Birla College of Arts, Science & Commerce (Autonomous), Kalyan",Whatsapp,Friends,Students,2023,Kalyan,6.6,7,0-2 Lakh,11,yes,1.0
Dudhat,dudhat@xyz.com,1,Art of Resume Building,Attending,"Priyadarshini college of engineering, Nagpur ",Whatsapp,Friends,Students,2025,Mumbai,8.1,4,0-2 Lakh,9,no,1.0
Dipiaka,dipiaka@xyz.com,1,Art of Resume Building,Attending,Late G. N. Sapkal College Of Engineering,Youtube | Instagram | LinkedIn | Whatsapp | Email,Friends,Students,2024,Mahe,8.3,3,0-2 Lakh,25,no,1.0
REJOICE,rejoice@xyz.com,1,Art of Resume Building,Attending,Wilson college ,Others,College,Students,2023,Ajmer,9.4,5,0-2 Lakh,8,yes,1.0
susmita,susmita@xyz.com,1,Art of Resume Building,Attending,"LD College of engineering, Ahmedabad, Gujarat ",Whatsapp | Cloud Counselage Website,College,Students,2025,Amer,6.8,5,0-2 Lakh,19,yes,1.0
Ishwari ,ishwari@xyz.com,1,Art of Resume Building,Attending,DKTE Society's Textile And Engineering Institute Ichalkaranji,Youtube,College,Students,2025,Barmer,6.7,5,0-2 Lakh,21,no ,1.0
Sohail ,sohail@xyz.com,1,Art of Resume Building,Attending,"THAKUR INSTITUTE OF MANAGEMENT STUDIES, CAREER DEVELOPMENT & RESEARCH - [TIMSCDR]",Whatsapp,College,Students,2024,Bikaner,7.9,5,0-2 Lakh,17,no ,1.0
NIYATI  ,niyati@xyz.com,1,Art of Resume Building,Attending,"Vidyalankar Institute of Technology, Mumbai",Whatsapp,College,Students,2023,Jhalwar,8.9,7,0-2 Lakh,8,no,1.0
